__v,_id,county.countyName,county.district,county.id,parishName
0,628bda8163b652dcf48909fd,Castro Verde,,628b51f7e8716e1f3cade413,Santa Bárbara de Padrões
0,628bda8f63b652dcf4890a00,Castro Verde,,628b51f7e8716e1f3cade413,São Marcos da Ataboeira
0,628bdad563b652dcf4890a09,Cuba,,628b5213e8716e1f3cade416,Faro do Alentejo
0,628bdadc63b652dcf4890a0c,Cuba,,628b5213e8716e1f3cade416,Vila Alva
0,628bdb2963b652dcf4890a15,Ferreira do Alentejo,,628b5221e8716e1f3cade419,Alfundão e Peroguarda
0,628bdb3463b652dcf4890a18,Ferreira do Alentejo,,628b5221e8716e1f3cade419,Ferreira do Alentejo e Canhestros
0,628bdb3e63b652dcf4890a1b,Ferreira do Alentejo,,628b5221e8716e1f3cade419,Figueira dos Cavaleiros
0,628bdb4663b652dcf4890a1e,Ferreira do Alentejo,,628b5221e8716e1f3cade419,Odivelas
0,628bdba363b652dcf4890a24,Mértola,,628b5227e8716e1f3cade41c,Corte do Pinto
0,628bdbad63b652dcf4890a27,Mértola,,628b5227e8716e1f3cade41c,Santana da Cambas
0,628bdbb663b652dcf4890a2a,Mértola,,628b5227e8716e1f3cade41c,Mértola
0,628bdbbc63b652dcf4890a2d,Mértola,,628b5227e8716e1f3cade41c,Alcaria Ruiva
0,628bdbc463b652dcf4890a30,Mértola,,628b5227e8716e1f3cade41c,Espírito Santo
0,628bdbd163b652dcf4890a33,Mértola,,628b5227e8716e1f3cade41c,S. João dos Caldeireiros e a União de freguesias de S. Pedro de Sólis
0,628bdbde63b652dcf4890a36,Mértola,,628b5227e8716e1f3cade41c,S. Sebastião dos Carros
0,628bdcd5559feaa1bcd457cf,Moura,,628b522ce8716e1f3cade41f,Amareleja
0,628bdcfb559feaa1bcd457d2,Moura,,628b522ce8716e1f3cade41f,Moura e Santo Amador
0,628bdd06559feaa1bcd457d5,Moura,,628b522ce8716e1f3cade41f,Póvoa de São Miguel
0,628bdd0f559feaa1bcd457d8,Moura,,628b522ce8716e1f3cade41f,Safara e Santo Aleixo da Restauração
0,628bdd16559feaa1bcd457db,Moura,,628b522ce8716e1f3cade41f,Sobral da Adiça
0,628bdd54559feaa1bcd457e1,Odemira,,628b5236e8716e1f3cade422,Relíquias
0,628bdd5c559feaa1bcd457e4,Odemira,,628b5236e8716e1f3cade422,Sabóia
0,628bdd64559feaa1bcd457e7,Odemira,,628b5236e8716e1f3cade422,São Luís
0,628bdd6f559feaa1bcd457ea,Odemira,,628b5236e8716e1f3cade422,São Martinho das Amoreiras
0,628bdda4559feaa1bcd457f1,Odemira,,628b5236e8716e1f3cade422,Vila Nova de Milfontes
0,628bddad559feaa1bcd457f4,Odemira,,628b5236e8716e1f3cade422,Luzianes-Gare
0,628bddbc559feaa1bcd457f7,Odemira,,628b5236e8716e1f3cade422,Boavista dos Pinheiros
0,628bddc6559feaa1bcd457fa,Odemira,,628b5236e8716e1f3cade422,Longueira/Almograve
0,628bddce559feaa1bcd457fd,Odemira,,628b5236e8716e1f3cade422,Colos
0,628bddd4559feaa1bcd45800,Odemira,,628b5236e8716e1f3cade422,Santa Clara-a-Velha
0,628bdddc559feaa1bcd45803,Odemira,,628b5236e8716e1f3cade422,São Salvador e Santa Maria
0,628bdde6559feaa1bcd45806,Odemira,,628b5236e8716e1f3cade422,São Teotónio e Vale Santiago
0,628cb21ff53cf4bd346659a3,Ourique,,628b523be8716e1f3cade425,Freguesia de Ourique
0,628cb244f53cf4bd346659aa,Ourique,,628b523be8716e1f3cade425,Freguesia de Santana da Serra
0,628cb24df53cf4bd346659ad,Ourique,,628b523be8716e1f3cade425,União de Freguesias de Garvão e Santa Luzia
0,628cb258f53cf4bd346659b0,Ourique,,628b523be8716e1f3cade425,União de Freguesias de Panóias e Conceição
0,628cb28af53cf4bd346659b9,Serpa,,628b5241e8716e1f3cade428,Aldeia Nova de São Bento
0,628cb291f53cf4bd346659bc,Serpa,,628b5241e8716e1f3cade428,Brinches
0,628cb297f53cf4bd346659bf,Serpa,,628b5241e8716e1f3cade428,Pias
0,628cb29bf53cf4bd346659c2,Serpa,,628b5241e8716e1f3cade428,Salvador
0,628cb2a1f53cf4bd346659c5,Serpa,,628b5241e8716e1f3cade428,Santa Maria
0,628cb2a8f53cf4bd346659c8,Serpa,,628b5241e8716e1f3cade428,Vale de Vargo
0,628cb2b4f53cf4bd346659cb,Serpa,,628b5241e8716e1f3cade428,Vila Verde de Ficalho
0,628cb2e6f53cf4bd346659d1,Vidigueira,,628b5246e8716e1f3cade42b,Pedrógão
0,628cb2ecf53cf4bd346659d4,Vidigueira,,628b5246e8716e1f3cade42b,Selmes
0,628cb2f2f53cf4bd346659d7,Vidigueira,,628b5246e8716e1f3cade42b,Vidigueira
0,628cb2f8f53cf4bd346659da,Vidigueira,,628b5246e8716e1f3cade42b,Vila de Frades
0,628cb772f53cf4bd346659e6,Amares,,628b525fe8716e1f3cade42e,Amares
0,628cb77cf53cf4bd346659e9,Amares,,628b525fe8716e1f3cade42e,Barreiros
0,628cb783f53cf4bd346659ec,Amares,,628b525fe8716e1f3cade42e,Besteiros
0,628cb78af53cf4bd346659ef,Amares,,628b525fe8716e1f3cade42e,Bico
0,628cb792f53cf4bd346659f2,Amares,,628b525fe8716e1f3cade42e,Bouro (Santa Maria)
0,628cb7d3f53cf4bd346659f9,Amares,,628b525fe8716e1f3cade42e,Bouro (Santa Marta)
0,628cb7def53cf4bd346659fc,Amares,,628b525fe8716e1f3cade42e,Caires
0,628cb7e4f53cf4bd346659ff,Amares,,628b525fe8716e1f3cade42e,Caldelas
0,628cb7eaf53cf4bd34665a02,Amares,,628b525fe8716e1f3cade42e,Carrazedo
0,628cb7f0f53cf4bd34665a05,Amares,,628b525fe8716e1f3cade42e,Dornelas
0,628cb7f5f53cf4bd34665a08,Amares,,628b525fe8716e1f3cade42e,Ferreiros
0,628cb7faf53cf4bd34665a0b,Amares,,628b525fe8716e1f3cade42e,Figueiredo
0,628cb7fff53cf4bd34665a0e,Amares,,628b525fe8716e1f3cade42e,Fiscal
0,628cb805f53cf4bd34665a11,Amares,,628b525fe8716e1f3cade42e,Goães
0,628cb80af53cf4bd34665a14,Amares,,628b525fe8716e1f3cade42e,Lago
0,628cb80ff53cf4bd34665a17,Amares,,628b525fe8716e1f3cade42e,Paranhos
0,628cb816f53cf4bd34665a1a,Amares,,628b525fe8716e1f3cade42e,Paredes Secas
0,628cb81cf53cf4bd34665a1d,Amares,,628b525fe8716e1f3cade42e,Portela
0,628cb822f53cf4bd34665a20,Amares,,628b525fe8716e1f3cade42e,Prozelo
